Unnamed: 0.1,Unnamed: 0,id,domain,type,url,content,scraped_at,inserted_at,updated_at,title,authors,keywords,meta_keywords,meta_description,tags,summary
65,65,11328,beforeitsnews.com,fake,http://beforeitsnews.com/gold-and-precious-metals/2018/01/the-new-cold-war-in-2018-3178516.html,new cold war <NUM> headline bitcoin blockchain searches exceed trump blockchain stocks authored turd ferguson via tfmetalsreportcom mentioned beginning podcast indebted john steve regular weekly discussions podcasts offer fair balanced coverage new cold war find anywhere western media rather simple regurgitation war party line john steve consider conflict historical perspective side thus listening past four almost feel participated graduatelevel russian studies class download podcast right click + save certain discussion widelyheard possible taken additional step transcribing portions audio begin professor cohen providing historical background regarding ukraine russia runup new cold war working print broadcast onset new cold war since late 1990s saw clinton administration intrusive policies yeltsin russia generating backlash lead countries replication continuation <NUM>year cold war reagan gorbachev president bush ended <NUM><NUM> unfolded less worst ways worried anybody deny new cold war slow acknowledging dangerous various ways reasons <NUM>year cold war reason case old cold war militarily eyeball eyeball russia three new cold war fronts course ukraine epicenter nato reckless military buildup russia western borders particularly baltic regions region certain extent syria situation fluid still dangerous cold war erupt actual hot war easily guess though danger seemed maybe year ago foremost syria ukraine since <NUM> seemed rather frozen shifted back ukraine got stop means ukraine nation state following end soviet union <NUM> always fraught historical religious ethnic economic political divisions simply holding ukraine together unitary state going problem everyone managed pretty managed events <NUM> remember maidan protest let remember about legallyconstitutionally elected president ukraine viktor yanukovych declined sign socalled european union partnership agreement civilizational economic bring ukraine european civilization course away russia ukraine russia bound hip people mention often tens millions intermarriages hard go moscow spend find someone got ukrainian russian parent grandparent happened needs removed reminded yanukovych refuse sign agreement simply asked set protests driven sorts people benign democratic seeking liberals fine people ukraine people definition ultranationalists quasifascist neonazis led course confrontation yanukovych driven illegally new illegal government formed backed united states europe russia various reasons legitimate feared unrest spread historical russian peninsula crimea history centuries part russia kind fluke territorially part ukraine russians therefore welcomed encouraged referendum crimea standards including gallup polls taken later <NUM> percent voted join russia russia legally annexed 2014they call annex call reunited crimea meanwhile mostly russian provinces donbass part crimea objected coup kiev overthrown president voted yanukovych electorate southeastern ukraine primarily believed president overthrown rebellion began backed russia course war gone nearly four official number dead <NUM> surely perhaps <NUM> million people lived southeastern ukraine displaced gone russia incidentally russia gets credit humanitarian handled people refugees fled russia course easier russian speakers great rebuilt lives vocationally terms family russia whether ever go back ukraine clear situation kind frozen agreement know called minsk <NUM> agreement european powers agreed president ukraine poroshenko agreed putin agreed resolution crisis called cessation along designated line fighting kiev agreement donbass given home rule remain within essentially federated ukrainian state ever suggested better alternative solution since minsk formalized <NUM> evidence seems sides violated agreement kiev refused grant home rule rebel provinces know history whether irish civil war diverse countries save state federation opposition ukraine among ultraright enormous president poroshenko weak person leader terms public support home united states done nothing encourage real implication minsk remains hot front imagine sorts bad outcomes proxy war donbass rebels backed russia kiev backed united states proxy war become direct war final point long winded ever since obama trying figure ukraine idea united states sending higher quality weapons kiev presumably suppress rebellion donbass though formally ward new russian attack evidence intention obama refused send heavy weapons enormous pressure especially liberal wing democratic party become hawkish refused seemed clear donald trump campaign never wanted cooperate russia yet compelled agree send weapons kiev send yet clear matters worse really matters worse today discussion turns present day narrative west russia seized crimea sort postsoviet expansion putin must stopped desperately trying recreate borders old soviet union tfmr always felt bogus failed acknowledge context russian point view professor cohen resumes situation russian point view worse mean crimea understand know russian history know russians know crimeacrimea historically culturally part russia centuries right soviet period bethis bit stretch say texas belonged mexico authentically indigenously native part america cultural romance crimea site mean home chekov dacha yalta iconic russian history russian culture russian sentiment naval base sebastopol vitally important although russians leasing naval base happened maidan called question whether kiev honor long term lease longer absolutely right russia building far north alternative naval base mean technically replicated crimea strategically done never replicated crimea hearts minds russians poll poll referendum showed hearts minds <NUM> percent crimean people crimea tartar crimeans ukrainians share view overwhelming majority crimeans born moved lived decades sentiment political background nonetheless followed post soviet russia beginning <NUM> never saw kremlin leadership give indication going crimea back let repeat find certainly public recordwho knows whatdreamsyou know kinds people pentagon elsewhere secretly dark night neither yeltsin putin ever gave public support idea find moscow intellectual circles know crimea fact point needed draw new maps crimea longer russia <NUM> putin wrote president crimeai recall saying hey map people want new maps map people work number borders clear got clarify got response words notion crimea might taken negotiated back russia simply political agenda kremlin putin <NUM> final segment discussion deals future + specifically anything done iregular everyday people effect change divert war party path destruction professor cohen thoughts trump supporter vote however actually support donald trump campaign promise tried act since president necessary cooperate russia called detente 20th century know trump point good advisors regard russia either terms going russia terms policy making trump might say defense indicting simply saying want cooperate russia putin particular say look every republican president consequence 20th century pursued detente russia eisenhower detente spirit camp david khrushchev nixon kissinger attempt grand detente brezhnev finally ronald reagan detente gorbachev last soviet leader soviet russian leader great reagan gorbachev ended cold war trump put tradition say traditional republican eisenhower nixon reagan wisely avoided nuclear war russia new cold war dangers grave duty american president pursue cooperation ward catastrophe commend honorable tradition republican party say know say know wants idea needs say compel conversation washington happened detente happened ignore idiom put speak story historical language 20th century diplomacy prodetente president history permitted least try every sensible conversation putin matter whether face face telephone accused traditionally crazies american politics new york times treason hard lot people loathing trump pervasive vote trump fifth amendment vote trump support president trump right hope moment possibility simply say matter support donald trump attempt cooperate russia existential enough ofdo newspapers cable tv panelists ever panelist might affect little civic courage congress people moment complete blackout perspective american political media arena utter lack civic courage among political figures editors know better frightened rush business unfortunately pretty good summation obviously <NUM> minutes lot information transcribed therefore beg please weekend listen full podcast finished please forward audio someone know sort grassroots dialogue able prevail war party march toward confrontation russia professor cohen states face real existential threat new cold war must stop becomes control hot war source <URL>,2018-01-25 16:17:44.789555,2018-02-02 01:19:41.756632,2018-02-02 01:19:41.756664,The New Cold War In 2018,,,[''],,,
80,80,13335,beforeitsnews.com,fake,http://beforeitsnews.com/gold-and-precious-metals/2018/01/richmond-fed-suffers-biggest-2-month-drop-since-2006-3178965.html,richmond fed suffers biggest <NUM>month drop since <NUM> readers story fact add cents headline bitcoin blockchain searches exceed trump blockchain stocks shocking downside surprise richmond fed manufacturing survey slumped january extending drop november record high biggest <NUM>month crash since <NUM> recordhigh nov <NUM> richmond fed collapsed <NUM> print january lowest economists estimate number employees average workweek plunged expectations new order volume <NUM> months tumbled weakest since election good gets source <URL>,2018-01-25 16:17:44.789555,2018-02-02 01:19:41.756632,2018-02-02 01:19:41.756664,Richmond Fed Suffers Biggest 2-Month Drop Since 2006,,,[''],,,
51,51,8751,canadafreepress.com,conspiracy,http://canadafreepress.com/print_friendly/obama-and-redistribution-of-your-wealth,subscribe canada free press free fairness vehicle obama uses implement socialism obama redistribution wealth speech earlier week april <NUM> president obama following investments education research health care made grand scheme redistribute wealth group anotherthis socialist dream yet <NUM> obama summarized plan tax code fairer saying spread wealth around good everybody obama cut cloth lenin socialist socialism agenda marxism spawned socialism marxism produced foundation european welfare state socialism european model tried nationalize socialism bolshevik revolution less success failure nationalization revolution european socialists realized free enterprise private hands produced capital money steal taxation redistribute social programs thereby achieving socialism european socialism prevails cost according paul roderick gregory european welfare state takes half national output provide state health care pensions extended unemployment benefits income grants free higher education obama feverishly promotes socialism described fairness vehicle obama uses implement socialism wants fair everyone level playing field fairness mantra socialists fairness healthcare fair share tax payments fair prices state controlled markets fairness environment green energy racial fairness enforced civil rights fairness gender equality protection homosexuality tough hate crime laws name fairness must executed enforced allpowerful centralized government controlling everyone able provide life needs cradle grave obama european socialism pure simple lying saying want redistribute wealth redistribution cornerstone socialism herein lies reason obama hates constitution constitution united states america death blow socialism constitution limits government empowers individual protecting individual liberty socialism compatible limited government free citizens govern obama go november <NUM> obama wins america loses,2018-01-25 16:17:44.789555,2018-02-02 01:19:41.756632,2018-02-02 01:19:41.756664,Obama and Redistribution of Your Wealth,"Joseph Harris, Because Without America, There Is No Free World.",,"['Conservative News', 'Conservative Newspaper']","News, Politics, Editorials, commentary, Canada Free Press, Because without America, there is no Free World",,
221,221,36314,beforeitsnews.com,fake,http://beforeitsnews.com/food-and-farming/2016/08/2016-food-safety-speech-in-new-zealand-2486919.html,<NUM> food safety speech new zealand readers story fact add cents headline bitcoin blockchain searches exceed trump blockchain stocks well <NUM> hours leaving summer seattle settling hotel nelson new zealand winter hope speech republished permission bill marler marler clark copyright c marler clark llp ps rights reserved source <URL>,2018-01-25 20:13:50.426130,2018-02-02 01:19:41.756632,2018-02-02 01:19:41.756664,2016 Food Safety Speech in New Zealand,Marler Blog,,[''],,,
188,188,29286,beforeitsnews.com,fake,http://beforeitsnews.com/spirit/2013/02/the-second-of-mary-magdalenes-most-important-messages-how-to-live-a-true-spiritual-life-the-religion-of-feelings-2475742.html,second mary magdalene important messages live true spiritual life religion feelings headline bitcoin blockchain searches exceed trump blockchain stocks excerpt <NUM> searching meaning continued religion feelings religion trueself religion wants know yet need live want feel truly happy loved mary want understand james marion coming feelings important able come though anything personally marion speak still whole life suffered feeling abuse choosing live true means true feelings able come shed conceptual light jesus able come well joining revelation feelingdenial state evilness rebellion sorry mary still coming terms earlier previous post really need formal religions churches priests religious men women holy places nothing right james still course holy places places worship prayer meditation places go others quiet places long mother father divine love well places simply places go sharing experiences expressing feelings seek truth however really whole life spiritual experience long divine love god feel want long long truth feelings feel want long truth keep striving express feelings partner ideally world people open understanding sharing intention life imagine day humanity religions hard imagine day happen long however mean people come understand significance feelings relationship truth venture feelinghealing soulhealing inclusive feelinghealing together longing become god longing mother father divine love less power control institutions world heavily indoctrinated believing bad feelings bad never expressed god knows ever change continued speaking mary magdalene jesus,2018-01-25 16:17:44.789555,2018-02-02 01:19:41.756632,2018-02-02 01:19:41.756664,The second of Mary Magdalene’s most important messages: How to live a true spiritual life – ‘The Religion of Feelings’.,James - Divine Love Spirituality,,[''],,,
175,175,27128,beforeitsnews.com,fake,http://beforeitsnews.com/market-research-reports/2017/11/trends-global-connected-enterprise-market-2017-analysis-by-growth-platform-solution-service-vertical-applications-drivers-opportunities-and-challenges-136853.html,trends global connected enterprise market <NUM> analysis growth platform solution service vertical applications drivers opportunities challenges readers story fact add cents headline bitcoin blockchain searches exceed trump blockchain stocks gobal connected enterprise market offers professional indepth study current state global embalming workstations industry along geography platform solution service vertical industry trends forecast <NUM> global connected enterprise market accounted usd <NUM> billion <NUM> growing cagr <NUM> forecast period <NUM> <NUM> upcoming market report contains data historic year <NUM> <NUM> base year calculation <NUM> forecast period <NUM> <NUM> connected enterprise helps enabling visibility faster decision making new collaboration widely applicable banking financial services insurance telecommunications retail ecommerce energy utilities media entertainment others increased need automation cloud computing across industries act major driver growth connected enterprise market side high cost deployment lack uniform iot standards hamper market free sample report global connected enterprise market report visit <URL> sample/dbmr=globalconnectedenterprisemarket major market competitors major players global connected enterprise market rockwell automation inc cisco systems inc ptc microsoft corporation ibm corporation bosch limited honeywell international inc general electric accelerite verizon others market segmentation basis platform device management connectivity management application enablement platform basis geography global connected enterprise market report covers data points <NUM> countries across multiple geographies north america south america europe asiapacific middle east africa basis solution real collaboration enterprise infrastructure management streaming analytics security solution data management remote monitoring system network management mobile workforce management customer experience management asset performance management basis service managed service professional service professional sub segmented consulting services integration deployment services support maintenance services browse full detailed toc sample inquiry expert global connected enterprise market visit <URL> basis application banking financial services insurance telecommunications retail ecommerce energy utilities media entertainment others major market drivers restraints increasing need automation cloud computing across industries realized potential voluminous data better processes operations reduced cost maintenance account smart connected devices steep surge technological advancements big data cloud mobile devices high cost deployment lack uniform iot standards technology skills company share analysis report global connected enterprise market include detailed vendor level analysis market shares <NUM> global north america europe asia pacific middle east africa south america specifically impact development analysis key vendors registered market factored basis vendor positioning grid analysis measures vendors strengths opportunities present market challenges measure providers ability identify satisfy present market needs map providers market vision current upcoming market dynamics among others report measures technology life line curve market line analyze affective investments inquiry buying <URL> related report global image recognition market industry trends forecast <NUM> global image recognition market geography technology code recognition digital image processing facial recognition object recognition pattern recognition optical character recognition component hardware software services application deployment type industry industry trends forecast <NUM> access report <URL> data bridge market research data bridge market research set forth unconventional neoteric market research consulting firm unparalleled level resilience integrated approaches determined unearth best market opportunities foster efficient information business thrive market data bridge endeavors provide appropriate solutions complex business challenges initiates effortless decisionmaking process contact vishal dixit data bridge market research tel +<phone> email sales databridgemarketresearchcom investor investors databridgemarketresearchcom visit blog <URL> followon linkedin <URL>,2018-01-25 16:17:44.789555,2018-02-02 01:19:41.756632,2018-02-02 01:19:41.756664,"Trends Global Connected Enterprise Market 2017 Analysis by Growth, Platform, Solution, Service, Vertical, Applications, Drivers, Opportunities and Challenges",Data Bridge Market Research,,[''],,,
88,88,14973,beforeitsnews.com,fake,http://beforeitsnews.com/financial-markets/2018/01/insights-from-the-2018-inside-etfs-conference-advisor-edition-2951740.html,insights <NUM> inside etfs conference advisor edition readers story fact add cents headline bitcoin blockchain searches exceed trump blockchain stocks etf industry rapidly evolved past nine roughly <NUM> etfs <NUM> currently nearly <NUM> etfs competing <NUM> trillion assets management us terms size growth asset classes compare exchangetraded funds span <NUM> etf industry grown paltry <NUM> billion <NUM> trillion inherent advantages flexibility portfolio diversification lower costs made etfs modernday staple investors portfolios projections assets management show etf industry finished growing yet according ernst young <NUM> trillion held etfs <NUM> gained valuable insights evolution industry <NUM> inside etfs conference perspective advisors five core themes stood particularly relevant given current economic financial climate source <URL> <NUM>insideetfsconferenceadvisoredition/,2018-01-25 16:17:44.789555,2018-02-02 01:19:41.756632,2018-02-02 01:19:41.756664,Insights from the 2018 Inside ETFs Conference: Advisor Edition,Michael Johnston,,[''],,,
26,26,3448,beforeitsnews.com,fake,http://beforeitsnews.com/space/2018/01/a-black-hole-is-pushing-the-stars-around-in-this-globular-cluster-2511096.html,black hole pushing stars around globular cluster headline bitcoin blockchain searches exceed trump blockchain stocks astronomers fascinated globular clusters ever since observed 17th century spherical collections stars among oldest known stellar systems universe dating back early universe galaxies beginning grow evolve clusters orbit centers galaxies <NUM> known belong milky alone clusters known ngc <NUM> cluster located <NUM> light away southern constellation vela using eso large telescope vlt paranal observatory chile team astronomers recently studied cluster noticed something interesting according study released cluster appears black hole embedded study appeared monthly notices royal astronomical society title detached stellarmass black hole candidate globular cluster ngc <NUM> study led benjamin giesers georgaugustuniversity gttingen included members liverpool john moores university queen mary university london leiden observatory institute astrophysics space sciences eth zurich leibniz institute astrophysics potsdam aip sake study team relied multi unit spectroscopic explorer muse instrument vlt observe ngc <NUM> instrument unique allows astronomers measure motions thousands far away stars simultaneously course observations team found cluster stars flung around speeds several hundred kilometers hour period <NUM> days giesers explained eso press release orbiting something completely invisible mass four times sun black hole found globular cluster directly observing gravitational pull finding rather unexpected constitutes astronomers able detect inactive black hole heart globular cluster meaning currently accreting matter surrounded glowing disc gas able estimate black hole mass measuring movements star around thus extrapolating enormous gravitational pull observed properties team determined rapidlymoving star <NUM> times mass sun mass black hole counterpart around <NUM> times sun mass put stellarmass black hole category stars exceeds maximum mass allowance neutron star smaller supermassive black holes smbhs exist centers galaxies finding highly significant astronomers observed stellarmass black hole globular cluster addition confirms scientists suspecting thanks recent radio xray studies globular clusters detection gravity wave signals basically indicates black holes common globular clusters previously thought recently assumed almost black holes disappear globular clusters short systems exist giesers clearly case discovery direct detection gravitational effects stellarmass black hole globular cluster finding helps understanding formation globular clusters evolution black holes binary systems vital context understanding gravitational wave sources find significant given relationship black holes globular clusters remains mysterious highly important due high masses compact volumes great ages astronomers believe clusters produced large number stellarmass black holes course universe history discovery therefore tellmuch formation globular clusters black holes origins gravitational wave events sure enjoy eso podcast explaining recent discovery reading eso mnras post black hole pushing stars around globular cluster appeared universe today source <URL>,2018-01-25 16:17:44.789555,2018-02-02 01:19:41.756632,2018-02-02 01:19:41.756664,A Black Hole is Pushing the Stars Around in this Globular Cluster,Universe Today,,[''],,,
232,232,37409,beforeitsnews.com,fake,http://beforeitsnews.com/food-and-farming/2017/03/e-coli-outbreak-to-the-north-25-sick-from-flour-in-canada-2499400.html,e coli outbreak north <NUM> sick flour canada headline bitcoin blockchain searches exceed trump blockchain stocks public health agency canada collaborating federal provincial public health partners investigate outbreak escherichia coli called e coli o121 linked robin hood purpose flour original canadian food inspection agency cfia issued food recall warning advising canadians recalled product distributed british columbia alberta saskatchewan manitoba investigation ongoing possible additional products linked outbreak investigation identified canadians advised use eat robin hood purpose flour original sold <NUM> kilogram bags code containing bb/ma <NUM> al <NUM> <NUM> <NUM> <NUM> products contaminated e coli additional recall details please consult cfia recall notice restaurants retailers advised sell serve recalled product items prepared produced using recalled product outbreak reminder safe taste eat raw dough batter regardless type flour used raw flour contaminated harmful bacteria e coli <NUM> cases e coli o121 matching genetic fingerprint reported four provinces british columbia <NUM> saskatchewan <NUM> alberta <NUM> newfoundland labrador <NUM> illness onset dates range november <NUM> late february <NUM> six individuals hospitalized individuals recovered recovering deaths reported majority <NUM> individuals became ill male average age <NUM> canadian food inspection agency issued food recall warning robin hood purpose flour original linked outbreak food safety investigation samples robin hood flour collected test positive e coli o121 several individuals became ill reported contact robin hood flour investigation ongoing possible additional products linked outbreak investigation identified republished permission bill marler marler clark copyright c marler clark llp ps rights reserved source <URL> north<NUM>sick flourincanada/,2018-01-25 20:13:50.426130,2018-02-02 01:19:41.756632,2018-02-02 01:19:41.756664,E. coli Outbreak to the North – 25 Sick from Flour in Canada,Marler Blog,,[''],,,
207,207,33698,beforeitsnews.com,fake,http://beforeitsnews.com/2012/2018/01/the-team-via-peggy-black-consciousness-is-unlimited-2462435.html, team via peggy black consciousness unlimited headline bitcoin blockchain searches exceed trump blockchain stocks offering support continue interface realities presented realities polarizing dividing collective invite fresh inventory beliefs invite strive highest best remember source <URL>,2018-01-25 20:13:50.426130,2018-02-02 01:19:41.756632,2018-02-02 01:19:41.756664,‘The Team’ via Peggy Black: Consciousness is Unlimited,The Scenario,,[''],,,
9,9,1422,canadafreepress.com,conspiracy,http://canadafreepress.com/article/its-not-really-president-trump-who-needs-his-mouth-washed-out-with-soap,subscribe canada free press free neither rev rodriguez pope francis president trump addressing crowd satellite really president trump needs mouth washed soap throwing spotlight socalled men cloth president donald trump needs mouth washed soap allegedly made use vulgar word white house meeting immigration getting around words painful cuss words particularly heap praise abortion advocates members president trump evangelical advisory council decided jump ship day publicly sided nancy pelosi daca redstate jan <NUM> <NUM> always taken lead commitment immigrant community dreamers second none america better place prophetic leadership matter revsamuel rodriguez spoke trump inauguration last year told pelosi press conference thursday prophetic really pelosi course loudest advocates abortion ever elected coming second former president barack obama champion partial birth abortion sincere rev rodriguez raised name president donald trump prayer inauguration discomfited president use expression denied using rev rodriguez member unofficial evangelical advisory board president national hispanic christian leadership conference noted every single person created image god spoke welcoming people equally nigeria norway albeit rigorous vetting process later day addition great due deference believe comments attributed president best described wrong inappropriate hurtful god looks nations sees children yahoo jan <NUM> <NUM> go without saying creator sees among children millions babies killed mother wombs sadly pastor hypocritically regards president alleged use word preachworthy open advocation abortion tad hypocritical downright sanctimonious vatican newspaper l osservatore romano try washhismouth soap stance latest alleged expletive president donald trump know president trump alleged use word tattletaled internet world catholicsenator dick durbin went straight media report vulgarity repeatedly used white house meeting immigration tattletale dicky durbin continued newspaper l osservatore romano vatican flagshipgave trump comments immigration debate united states front page attention noting comments immediately sparked controversy indignation never mind trump denies using term mercifully newspaper print vulgar word automatically spiralled democrats fullon faux rage none vulgar expletives rile people words indiscriminately used honor abortion advocates moreoffensive faithful prolife catholics must thought word reading twitter abortion advocate lilianne ploumen former minister foreign trade development cooperation netherlands recently honored pope francis title commander pontifical equestrian order st gregory great tweet turned troubling true lepanto institute able confirm december <NUM> <NUM> dutch radio broadcast ploumen indeed received honor brief video clip promoting broadcast ploumen displays medal saying received pope lepanto institute jan12 <NUM> say lilianne ploumen proabortion extreme understatement come close scandalous reality activism january last year afterpresident donald trump reinstated mexico city policy ploumen launched new ngo called decides provide mass amounts funds organizations longer receive funds thegovernment mexico city policy automatically deniesfunding international organizations perform promote abortion referring mexico city policy global gag rule ploumen stated intention decides continue support existing programs run organizations united nations population fund unpfa international planned parenthood federation marie stopes international successful effective programs direct support distributing condoms making sure women accompanied birth making sure abortion safe choice lepanto institute continues ploumen profile ploumen anticatholic activity restricted abortion september <NUM> ploumen participated united nations lgbti core group speaker event ploumen noted lgbti rights human rights opening remarks complacent today <NUM> countries homosexuality still criminalizedstigma lgbt people continue world <NUM> ploumen ended foreign aid country uganda passing bill banning sodomy samesex marriage february <NUM> ploumen called lgbt activists descend upon disrupt mass st john baptist cathedral wearing pink triangles words jesus excludes reason prolgbt activists protesting church moral teaching regarding homosexuality continued already know pope francis profiles president donald trump <NUM> response question candidate trump views immigration intention build wall along theborder mexico francis man views christian reuters jan <NUM> <NUM> trump grew presbyterian family shot back saying disgraceful pope question faith actions speak louder cuss words thousands taking part <NUM> march life today neither rev rodriguez pope francis president trump addressing crowd satellite copyright canada free press rss feed judi mcleod judi mcleod awardwinning journalist <NUM> experience print media former toronto sun columnist worked kingston whig standard work appeared rush limbaugh newsmaxcom drudge report foxnewscom older articles judi mcleod please adhere commenting policy avoid banned privately owned website reserve right remove comment ban user timecomments contain spam advertising vulgarity threats violence racism antisemitism personal abusive attacks users removed result ban follow instructions registering,2018-01-25 16:17:44.789555,2018-02-02 01:19:41.756632,2018-02-02 01:19:41.756664,It’s Not Really President Trump Who Needs His Mouth Washed Out With Soap,"Judi Mcleod, Because Without America, There Is No Free World.",,[''],,,
16,16,2350,breakpoint.org,unreliable,http://breakpoint.org/category/signs-and-wonders/page/3/,signs wonders snap bible clear christians compassion poor however federal government sread,2018-01-25 16:17:44.789555,2018-02-02 01:19:41.756632,2018-02-02 01:19:41.756664,Signs and Wonders Archives,Warren Cole Smith,,[''],,"Human Rights & Persecution, Marriage & Family, Arts & Entertainment, Transformed Lives, Worldview, Environment, Church Issues, Religion & Society, Crime & Justice, Wealth & Poverty, Sports, Books, Ethics, Sexual Ethics, Inspiration, Technology, Health & Science, Media, Education, Military, Trends, Politics & Government, Business and Economics, Pro-Life, History, International Affairs, Youth Issues",
110,110,19146,beforeitsnews.com,fake,http://beforeitsnews.com/alternative/2013/10/the-son-of-god-goes-forth-to-war-2790318.html,son god goes forth war readers story fact add cents headline bitcoin blockchain searches exceed trump blockchain stocks son god goes forth war reginald heber october <NUM> <NUM> son god goes forth war kingly crown gain blood red banner streams afar follows train best drink cup woe triumphant pain patient bears cross follows train martyr whose eagle eye pierce beyond grave saw master sky called save pardon tongue midst mortal pain prayed wrong follows train glorious band chosen spirit came twelve valiant saints hope knew mocked cross flame met tyrant brandished steel lion gory mane bowed heads death feel follows train noble army men boys matron maid around savior throne rejoice robes light arrayed climbed steep ascent heaven peril toil pain god tomay grace given follow train source <URL> godgoesforth warhtml,2018-01-25 16:17:44.789555,2018-02-02 01:19:41.756632,2018-02-02 01:19:41.756664,The Son of God Goes Forth to War,,,[''],,,
19,19,2780,canadafreepress.com,conspiracy,http://canadafreepress.com/article/how-do-hand-sanitizers-work,subscribe canada free press free hand sanitizers work washington alcoholbased hand sanitizers ubiquitous little squeezebottle heroes airports hospitals allies cold flu season supposedly effective huge variety diseasecausing viruses bacteria really hand sanitizers true kill <NUM> germs popular brands claim american chemical society acs congressionally chartered independent membership organization represents professionals degree levels fields chemistry sciences involve chemistry please adhere commenting policy avoid banned privately owned website reserve right remove comment ban user timecomments contain spam advertising vulgarity threats violence racism antisemitism personal abusive attacks users removed result ban follow instructions registering,2018-01-25 16:17:44.789555,2018-02-02 01:19:41.756632,2018-02-02 01:19:41.756664,How Do Hand Sanitizers Work?,"American Chemical Society, Because Without America, There Is No Free World.",,[''],,,
63,63,11131,beforeitsnews.com,fake,http://beforeitsnews.com/crime-all-stars/2017/12/clinton-lynch-airport-meeting-docs-released-to-watchdog-reveal-deep-state-corruption-video-2461949.html,clintonlynch airport meeting docs released watchdog reveal deep state corruption +video headline bitcoin blockchain searches exceed trump blockchain stocks jim kouri / conservative base june <NUM> <NUM> attorney general loretta lynch met former president bill clinton board parked plane sky harbor international airport phoenix arizona meeting occurred ongoing investigation mrs clinton email server days interviewed justice department fbi judicial watch filed request june <NUM> thedepartment justice office inspector general investigate meeting jill farrell director communications judicial watch american cops saw right comey inaction mrs clinton dirty cop let major crime figure walk thursday middle number top news stories wellknown watchdog organization released <NUM>page federal bureau investigation fbi file directly related controversial june <NUM> <NUM> phoenix arizona airport tarmac ttette attorney general loretta lynch boss predecessor former president bill clinton according judicial watch director communications jill farrell perusal latest government documents reveals fbi director james comey underlings concerned leaks meeting reported media actual lynchclinton meeting new documents show fbi director comey seemed learn meeting news reports new documents obtained judicial watch response freedom information act foia lawsuit filed justice department failed comply july <NUM> <NUM> foia request seeking fd<NUM> forms prepared pursuant federal bureau investigation investigation former secretary state hillary clinton use private email server tenure records communications agent employee representative federal bureau investigation regarding concerning related aforementioned investigation request includes limited related communications official employee representative department justice executive office president democratic national committee / presidential campaign hillary clinton records related meeting attorney general lynch former president bill clinton june <NUM> <NUM> latest fbi documents show agency officials concerned leak bill clinton delayed aircraft taking order maneuver private meeting predecessor attorney general breaking story observer seemingly confirmed causes flurry emails source article fbi officials write need find guy phoenix fbi office contacted attempt stem damage another fbi official working ag lynch security detail suggests instituting nondisclosure agreements names emails authors redacted documents showing concern meeting fbi allowed become corrupt criminals arrest fbi officials appeared deceptive judicial watch claiming locate records related tarmac meeting however related legal action justice department claimed located emails justice department officials communicated fbi admitted communicated fbi result letter dated august <NUM> <NUM> fbi officials stated upon review subsequently determined potentially responsive documents exist result foia request reopened june <NUM> <NUM> attorney general loretta lynch met former president bill clinton board parked plane sky harbor international airport phoenix arizona meeting occurred ongoing investigation mrs clinton email server days interviewed justice department fbi judicial watch filed request june <NUM> <NUM> thedepartment justice office inspector general investigate suspiciously timed meeting head government agency investigating presidential candidate suspected criminal acts candidate husband term potus tarmac meeting came days former fbi director james comey held july <NUM> <NUM> press conference announced charges filed mrs clinton subsequent <NUM> <NUM> testimony senate judiciary committee comey claimed lynchclinton tarmac meeting capper among number caused determine department justice leadership credibly complete investigation decline prosecution without grievous damage american people confidence justice system jill farrell noted released statement new fbi documents show fbi concerned whistleblower told truth infamous clintonlynch tarmac meeting scandalous meeting judicial watch president tom fitton documents show fbi worked sure details meeting revealed american people wonder fbi turn documents judicial watch caught agency redhanded hiding new documents confirm urgent need reopen clinton email scandal criminally investigate resulting obama fbi/doj sham investigation <URL> watchdogrevealdeepstatecorruption/ read great articles <URL> jimkouri jim kouri cpp founder ceo kouri associates homeland security public safety political consulting firm formerly fifth vicepresident board member national association chiefs police columnist contributor nationally syndicated talkradio program chuck wilder show former chief police new york city housing project washington heights nicknamed crack city reporters covering drug war 1980s addition served director public safety st peter university director security several major organizations served national drug task force trained police security officers throughout country,2018-01-25 16:17:44.789555,2018-02-02 01:19:41.756632,2018-02-02 01:19:41.756664,Clinton-Lynch Airport Meeting Docs Released to ‘Watchdog’ Reveal Deep State Corruption +Video,John Rolls,,[''],,,
159,159,24937,beforeitsnews.com,fake,http://beforeitsnews.com/business/2014/08/guest-blogger-sung-hui-kim-2647026.html,guest blogger sung hui kim headline bitcoin blockchain searches exceed trump blockchain stocks pleased welcome sung hui kim ucla school law guest blogger weeks sung professor law director general counsel initiative lowell milken institute business law policy ucla taught business associations contracts professional responsibility securities regulation among current research interests lie intersections professional responsibility securities regulation corporate governance particularly fond recent papers insider trading find welcome sung source <URL>,2018-01-25 16:17:44.789555,2018-02-02 01:19:41.756632,2018-02-02 01:19:41.756664,Guest Blogger Sung Hui Kim,The Conglomerate,,[''],,,
