Unnamed: 0.1,Unnamed: 0,id,domain,type,url,content,scraped_at,inserted_at,updated_at,title,authors,keywords,meta_keywords,meta_description,tags,summary
96,96,15920,beforeitsnews.com,fake,http://beforeitsnews.com/libertarian/2014/10/smart-things-you-could-say-about-ray-rice-and-isis-2582014.html,"smart things could say ray rice isis % readers think story fact add two cents headline bitcoin blockchain searches exceed trump ! blockchain stocks next ! zero aggression project gives heuristics , starting homepage website reading headlines , mental tools can… help escape conventional thinking give amazing insight even make sound like smartest person room ’ zero aggression project ’ co-creators , jim babka perry willis , applying heuristics today ’ current news stories… say beheading videos ? perry willis friends insist must “ something ! ” isis beheading videos ? , say ? ’ powerful set answers read piece , “ comment share ” one following places… facebook link http//onfbme/zgrxtj google+ link http//bitly/1uibpgo blog link http//bitly/ywlssm say ray rice video ? roger goodell nervous ’ electoral campaign oust jim babka everyone talking video showing running back ray rice knocking-out wife casino elevator calls nfl commissioner , roger goodell , lose job libertarian “ teaching moment ” available story ? something special could say friends ? read piece , “ comment share ” one following places… facebook link http//onfbme/1uiqhxc google+ link http//bitly/wsr5d8 blog link https//wwwzeroaggressionprojectorg/uncategorized/say-ray-rice-video/ ideas matter actions make powerful zero aggression principle influential… join conversation spread word even start conversation sharing inmation thank ! source https//securedownsizedcorg/blog/smart-things-you-could-say-about-ray-rice-and-isis",2018-01-25 16:17:44.789555,2018-02-02 01:19:41.756632,2018-02-02 01:19:41.756664,Smart Things You Could Say About Ray Rice and ISIS,Downsize Dc,,[''],,,
98,98,16721,beforeitsnews.com,fake,http://beforeitsnews.com/financial-markets/2018/01/small-cap-value-report-tue-23-jan-2018-quindell-elco-lpa-boku-eye-flo-ssy-2951954.html,"small cap value report ( tue 23 jan 2018 ) – quindell , elco , lpa , boku , eye , flo , ssy % readers think story fact add two cents headline bitcoin blockchain searches exceed trump ! blockchain stocks next ! hi , ’ paul please feel free post comments , small cap requests comments quindell postscript announcement caught eye audit firm signed quindell ’ dodgy accounts 2010/11 fined £700k + £90k costs financial reporting council ( frc ) obscure body supposedly polices published accounts however rarely seems take action , , slow audit partner responsible , also reprimanded ( big deal ! ) fined £56k – material sum money partner decent-sized accountancy firm also , look timeline – ’ 7 years incorrect accounts created hardly rapid response team ! longer term readers remember , consistently bearish quindell , since accounts fairly obviously highly suspect excessive debtors , excessive capitalisation intangible assets , flurry acquisitions muddy waters , usual give-aways fake profits , dodgy companies really terribly easy spot spot highly abnormal balance sheet seconds , really ’ take particular ensic accounting skills uncover dodgy companies false profits wits true globo amazing much venom deluded fools investing community bearish comments attracted 2 dodgy companies even attempt get sacked role stockopedia , quindell/globo shareholders cancelling stockopedia subscriptions ! course , ed put editorial integrity bee short term revenues , backing hilt proven correct subsequent events , satisfying anyway , perpetrators quindell globo frauds still large , ill-gotten gains , relieved gullible uk investors hundreds millions pounds sadly commented investor friend weekend , white collar crime uk much pay action taken frc , reported today , little , late , view , properly punish , deter , sort thing happening kudos way , tom winnifrith , tireless , obsessive exposure multiple wrongdoings quindell globo people may like style , ’ done outstanding work exposing many dodgy companies worked audit , start career early 1990s , confirm ’ really easy pull wool eyes auditors checks numbers detailed , clever fd cover sorts problems onus much investors reasonableness-checking published accounts numbers ’ look right , ’ best steer clear popular misconception auditors highly paid ’ actually audits often tendered low prices , order get foot door , enable lucrative tax , acquisition-related work secured seems invisible ce pulling american markets relentlessly higher , significant pullback long time worrying describing “ melt ” normal , healthy market behaviour , view could heading crash ? ’ know markets meant “ climb wall worry ” , regular corrections seemingly unstoppable move upwards could precursor violent correction , possibly ? successful trader mark minervini recently tweeted times remember american market exuberant , bee 1987 crash , bee dotcom bubble bursting 2000 however , big rise could justified ? maybe us shares re-rating big corporate tax cuts us increase earnings considerably ? turn could trigger economic boom , increased investment amp ; virtuous circle higher growth , greater consumer spending , etc knows ? ’ happened president reagan , – initially stimulated us economy big tax cuts , ushered period great economic success things impossible predict , nearly ecasters get wrong would expected pack ecasting bad job yet strangely , people ( especially media ) still treat ecasts quite unjustified reverence economics still much infancy , barely scratched surface , terms able accurately predict economy practice think ’ best accept ’ got clue future holds despite , ’ increasingly nervous market melt-up , opened short positions us markets ’ proving expensive far , ’ mind losses hedges ’ insurance policy , insurance costs money regards uk markets , ’ seeing lot nervousness small mid caps moment feels like days everything going , day day , ’ spoiled buoyant market conditions , long time many mer momentum stars , sold considerably last months ( eg boohoocom ( lonboo ) ( ’ long ) iqe ( loniqe ) investors seem ignoring many satisfactory , even good updates , banking profits instead certainly seems lack investor appetite take small caps new highs moment ’ probably quite sensible actually , lots small caps pricey , uk economy seems soft patch , seem lots profit warnings issued mind , bargains found illiquid markets , investors start throwing baby bath water , and/or see stop losses triggered particular underlying reason favour market conditions , time time market throws bargain direction , people sometimes act irrationally – scared good shares erratic spikes price anyway , let ’ look small cap announcements today way , apologise typos today – using small laptop , screen ’ struggling see properly ( lonelco ) share price 455p ( 83 % today ) shares 774m market cap £352m ( time writing , hold long position share ) trading statement elecosoft plc ( aim elco ) , aim-listed construction software specialist… clever wording makes sounds better ! line update ; … pleased announce revenue profit bee tax trading year ended 31 december 2017 expected significantly higher compared revenue profit bee tax year ended 31 december 2016 line market expectations cash generation sounds good ; elecosoft ’ strong conversion operating profits cash year enabled group eliminate net borrowing position 30 june 2017 also improve net cash position 31 december 2017 love companies eliminate debt cash generation points ; high customer renewal rates ( good sign – product must good ) emphasis good training amp ; support customers ( , good thing ) successful acquisition integrated favourable ex movements outlook – nothing specific , says “ look ward confidence ” opinion – picked shares back , positive update generally ’ keen software companies , ’ quite prone profit warnings – often heavily reliant lumpy licence sales share looks priced right , view ’ good reassuring update today belt stockopedia remains convinced , “ neutral ” style , middling stockrank 51 let ’ hope improve , financial permance continues good ( lonlpa ) share price 172,5p ( 09 % today , 51 ) shares 38m market cap £214m ( time writing , long position share ) final results – year ended 30 sep 2017 lpa group plc ( lpa ) designer , manufacturer supplier light emitting diode ( led ) -based lighting electro-mechanical systems announces today ; …record results year ended 30 september 2017 strong start new financial year company put positive-sounding trading update , covered 1 nov 2017 often happens , surge share price day ( responding positive update amp ; outlook ) continued , share price rising another % today ’ spend long company , ’ small amp ; illiquid – able pick shares might interest readers small portfolios , ’ problem illiquid positions key points ; revenues 5 % £225m pre-exceptional operating profit 24 % £19m ( exceptionals negligible , nothing worry ) basic eps 171 % 144p – giving per 0 dividends modest , growing – 25p last year , 27p year – yield 16 % order intake amp ; closing order book nicely , outlook amp ; visibility positive recent trading – q1 “ significantly ahead ” prior year balance sheet – looks fine , sound working capital position ’ little debt , ’ see problem note pension fund , surplus accounting level , may deficit actuarial basis ’ significant , cashflow statement shows £100k pa payments company fund capex looks high , narrative mentions relocating factory , likely caused spike capex opinion – based quick review , quite like figures amp ; outlook micro cap investors , happy accept poor market liquidity , might worth closer look seems soundly financed , perming well , strong order book plus pays modest divis think would worthwhile digging , understand products makes crucial consideration whether demand likely continue , whether company riding crest wave one-off orders ? overall though , ’ worth closer look think note stockopedia data ( thomson reuters ) shows 95p eps expectation 2017 actual eps 144p long way ahead theree , probably anticipate improving stockrank , actual numbers flow ’ wager middling stockrank could start improve soon ; ( lonboku ) share price 85p ( unchanged today ) shares 2135m market cap £1815m trading update boku ( aim boku ) , world ’ leading independent direct carrier billing company , pleased provide following unaudited trading update year ended 31 december 2017 company ’ first trading update since admission aim november 2017 understanding company ’ software enables people buy things mobile phones ( apps , games , etc ) without need credit card cost instead routed mobile phone bill , prepaid account useful countries credit cards widely used 2017 revenues exceed $ 24m – 40 % 2016 – adjusted ebitda positive second half know , adjusted ebitda hide multitude sins – especially software companies , large amounts overheads capitalised , thus flattering ebitda impressive ; total processed value ( tpv ) * * $ 17bn 2017 triple 2016 amount $ 554 million thanks continued growth across customer segments – notably app stores digital music subscriptions amp ; bundling although tripling total processed value results 40 % rise revenues , ’ suggest individual transactions done lot cheaply ? looking stockreport , first port call new company historical graphs already scared ; opinion – ’ clearly jam tomorrow situation £1815m market cap clearly includes heroic assumptions future growth ’ tend buy things like , unless really understand sector amp ; business , case think one really punters , people properly understand business , think ’ likely deliver massive growth necessary current market cap ( let alone higher one ) reminds bango ( lonbgo ) looks similar , also relying exponential growth justify extremely high ( relative historic losses ) valuation 2 shares could multibaggers , growth gains momentum , could crash disastrously , growth disappoints , heavy losses continue – requiring fundraises future high risk , potentially high reward ’ – take risk ? ( loneye ) share price 224p ( 09 % today , 1419 ) shares 254m market cap £569m trading update eagle eye , saas technology company allows businesses create real-time connection customers ’ archive 3 previous reports company find list articles company , putting ticker , clicking “ discuss ” tab , top stockreport ’ like company ’ new description , ’ actually explain company ! previous description july 2017 announcement much clear ; saas technology company validates redeems digital promotions real-time grocery , retail hospitality industries change something clear , something opaque ? odd thing clarity , simplicity always best reports today progress h1 2017/18 , 6 months 31 dec 2017 30 june 2018 year end highlights , presented company , yellow highlighting ; strong growth various kpis , revenue 28 % – madly exciting tend prefer revenue growth 40 % + growth companies – ’ need grow rate compounded , long bee figures get exciting cash – thing jumps list , company seems burned cash looking back previous rnss , company raised £6m ( bee expenses ) £58m expenses , jun 2017 ’ rather surprised ’ got £08m left maybe debt repaid part previous fundraise ? ah yes , ’ spotted £3m facility barclays last full year accounts , looks ’ currently undrawn ’ keen loss-making companies using bank borrowings clearly company need another placing fairly soon , ’ still cash hungry lot development costs capitalised necessarily problem , company seems well-supported investors , generous market cap loss-making company raising , say , another £5m would result c10 % dilution – unhelpful , disaster outlook – ’ lots commentary today ’ update customer wins , etc conclusion ; … confidence delivering expectations financial year ending 30 june 2018 opinion – ’ definitely something interesting , view company clearly interesting , innovative product , big name customers however , financial progress date somewhat limited ’ still quite heavily loss-making looking broker ecasts , big expectations revenue growth , rising £228m 06/2019 , £328m 06/2020 yet big increases revenues would tip normalised profit bee tax £09m 06/2020 ’ struggling see justifies £569m market cap share would theree interest , could convinced company set smash ecasts , deliver much higher growth future profitability things stand though , think looks interesting company , promising-sounding product , financials ’ look good yet , price looks bit toppy plus need raise equity fairly soon , ’ rather hold fire re-assess ’ properly funded ’ say placing £10m+ really necessary , rather repeat , smaller fundraisings danger , fundraising window easily slam shut , future bear market , leaving company potentially high amp ; dry stockopedia computers award eye low stockrank 21 – understandable , early stage , loss-making companies nearly always fail excite either stockopedia algorithms , ! anyway , wish company well , look ward reviewing next set numbers come usual , reserve right change mind time , growth accelerates makes exciting investment proposition ( lonflo ) share price 17725p ( 31 % today ) shares 528m market cap £936m trading update london tuesday 23 january 2018 aim listed specialist technical fluid power products supplierflowtech fluidpower plc ( lse symbol flo ) , pleased announce following unaudited update permance year ended 31 december 2017 period announcement… update starts line expectations comment , positive noises expansion ; “ pbt line expectations , whilst group ’ heightened profile enhanced technical skills capabilities created uk europe ensured opportunities significant expansion continued presented ” revenues 45 % £779m scanning rns , group seems made several acquisitions 2017 , obviously pushed revenues organic growth good , +8 % net debt risen % £147m note also dilution year , equity fundraising excellent update , lots useful inmation ; divisional gross margins remain broadly line prior year result weightier mix towards generally lower margin pmc operations , slight reduction overall margin % projected , theree , board expects underlying * profit bee tax year ended 31 december 2017 range 86m 88m , line market expectations ’ impressed group give fairly tight range likely profit , 23 days year end suggests competent finance department , good internal controls six acquisitions made year , strikes perhaps bit ambitious ’ risk might stretched management bandwidth little thin ? refurbished/redesigned shared logistics centre also completed , disruption customer service management team really busy ! impressive stuff dividends rise 5 % , giving yield 32 % – bad valuation – looks reasonably priced , cheap side , even adjust net debt ; stockrank high , also classified “ super stock ” ; opinion – like stock ’ looked bee , felt positive strikes good quality buy amp ; build , appears managed well like decent operating profit margin – comes holding wide range niche spare parts various machinery , high levels customer service , eg rapid delivery options , vital clients ’ important machines idle , waiting spare part flo share looks could continue steady riser , acquisitions bolted thumbs ’ flo chart ( geddit ? ! ! ! ) – ’ bought dip july 2016 , ’ 80 % , plus divis , ’ something think ( work progress ) stockopedia source https//wwwstockopediacom/content/small-cap-value-report-tue-23-jan-2018-quindell-elco-lpa-boku-eye-flo-ssy-302593/",2018-01-25 16:17:44.789555,2018-02-02 01:19:41.756632,2018-02-02 01:19:41.756664,"Small Cap Value Report (Tue 23 Jan 2018) – Quindell, ELCO, LPA, BOKU, EYE, FLO, SSY",,,[''],,,
103,103,17604,willyloman.wordpress.com,,https://willyloman.wordpress.com/category/steven-crowder/,"posted willyloman scott creighton update gop official virginia calls union members “ terrorists ” shawn kenney , merly served communications director state gop chairman fluvanna co board supervisors , posted entry blog titled , “ ’ negotiate ( union ) terrorists ” post features video brief fight occurred outside michigan state capitol bee video , kenney writes “ …and people terrorists ” think progress wonder means ronald reagan terrorist well ——- crowder admits coming tent “ pushing ’ demonstrators video fox finally aired , unedited one , ’ clear stance left arm extended , hit man video stills demonstrator swinging crowder , one shot angle , still ’ surfaced one probably shows crowder ducking camera hitting protester wonder steven ’ file complaint police ——- “ course currently ” course warning years standard operating procedure neoliberalize country , country , demonize remove “ leftists ” already begun earnest america “ hannity , course , completely supportive crowder ’ version events , seemed downright eager use inflame hostility toward liberals hannity said incident represents “ ugly twisted dark soul liberalism , ” accused left “ becoming increasingly vicious violent ” said “ thugs ” need “ restrained ” “ arrested ” said , “ law order prevail ’ , violence going spread , blood streets point , people may , fact , die ’ course currently ” ” newshound course seemed eager use demonize left ’ smart enough pick side , side ’ getting rounded death squads yemen , libya , afghanistan , pakistan , iraq , somalia , south sudan , uganda others side ’ rounded countries neoliberalized like iran shah , nicaragua , chile , russia , indonesia india name continue reading → advertisements filed scott creighton , steven crowder | 10 comments »",2018-01-25 16:17:44.789555,2018-02-02 01:19:41.756632,2018-02-02 01:19:41.756664,American Everyman,,,[''],Posts about Steven Crowder written by willyloman,,
107,107,18428,beforeitsnews.com,fake,http://beforeitsnews.com/business/2016/07/how-to-backup-your-data-2908275.html,"backup data % readers think story fact add two cents headline bitcoin blockchain searches exceed trump ! blockchain stocks next ! one day ’ happily blogging away , next , hosting provider suddenly shuts site ’ imperative prepare number disasters proactively backing data cherish thousands tweets posted , facebook memories ’ created , pictures ’ taken , even tax returns last 6 years , ’ take chances everyone thinks ’ happen ’ violate service provider ’ tos removed platm easily target malicious virus ransomware hard drive becomes encrypted third party , threaten delete contents unless pay bitcoins major password leaks online , alarming amount people using easily guessed passwords like “ password ” “ star wars ” , social media data also risk course would solve problems obeyed websites ’ tos , avoided risky sites , created randomly generated 16 digit passwords , followed ways protect sensitive data ( outlined nifty series ) alas , ’ many hours day ’ impossible predict every catastrophe comes way else goes wrong , ’ best least emergency backup ’ starting scratch ’ quick guide downloading data major social media sites google , ways routinely back social media download keep mind , directions links taken directly social media sites , quite often like change exact steps even links point future directions longer relevant , try searching google phrase “ download data [ site ] ” facebook click [ arrow ] top right facebook page select settings click download copy facebook data general account settings click start archive twitter go account settings clicking profile icon top right page selecting settings drop-down menu click request archive download ready , ’ send email download link confirmed email address associated twitter account receive email , click go button log twitter account download zip file twitter archive google takeout visit download data page might sign google account choose google products include download see details options product , select arrow select next choose archive ’ “ file type ” backup quantity data want backup ultimately determine strategy , easy ways start purchase external hard drive use file synchronization software consistently backup data computer subscribe online data backup service like backblaze , crashplan , favorite , expensive , dropbox run blog small site ’ like ever backup online preserve content , use internet archive ’ wayback machine ’ important sort local cloud based backup case external hard drive destroyed ’ unable access cloud backup , remember schedule regular backups ! ’ help get download data two years horror stories losing data ? times ways backups saved content ? share thoughts comment section ! source http//morganlintoncom/how-to-backup-your-data/",2018-01-25 16:17:44.789555,2018-02-02 01:19:41.756632,2018-02-02 01:19:41.756664,How To Backup Your Data,Morgan Linton,,[''],,,
119,119,20071,beforeitsnews.com,fake,http://beforeitsnews.com/prophecy/2016/04/the-now-prophecies-messages-from-god-video-bill-salus-2479591.html,"prophecies messages god ( video ) bill salus headline bitcoin blockchain searches exceed trump ! blockchain stocks next ! 4-13-16 believe lord still works dreams visions ? bill salus months ago bill awoke middle night hearing words dream—the prophecies bill convinced message straight god thought going back sleep crossed mind , cell phone rang call somewhere africa ’ speak word english ! wide awake , bill took sign began writing like never bee—in complete seclusion 4 straight months ! things come head middle east , nations world seem poised battle israel , russia , syria , iran , egypt , saudi arabia , jordan usa see world war 3 ? season ? psalm 83 , ezekiel 38 , isaiah 17 jeremiah 49 fulfilled rapid fire succession ? certainly prophecies completely prepared ? ’ important prep ! bible tells us every human sinned fallen short glory god heart-penetrating truth provided way cleanse us sins since never “ good enough ” cleanse avenue god ’ grace , mercy giveness ( cleansing sins ) begotten son , jesus christ nazareth equally god",2018-01-25 16:17:44.789555,2018-02-02 01:19:41.756632,2018-02-02 01:19:41.756664,The Now Prophecies Messages From God (Video) Bill Salus,Due Diligence,,[''],,,
120,120,20360,beforeitsnews.com,fake,http://beforeitsnews.com/survival/2015/07/whos-posterity-are-they-talking-about-2577832.html,"’ posterity talking ? headline bitcoin blockchain searches exceed trump ! blockchain stocks next ! redneck ’ guide reversing control brain posterity 1 ) future generations type generation group genetically related organisms constituting single step line descent 2 ) offspring given progenitor “ must secure benefits freedom posterity ” synonyms descendants type biological group group plants animals roots nation ’ roots family moved country bee union trace roots back 1690 ’ north carolina , arriving scotland late 1700 ’ , family obtained meager bit land alabama ( still territory… bee statehood ) worked land , surviving many hardships early deaths yet continued prosper grow family , like saw little house prairie family built state family built south family built nation roots nation ’ roots work dad trace lineage , never mention fighting slavery , family slaves southern men fought unconstitutional aggression murderous , tyrannical , thieving empire men fought protect families bloodthirsty onslaught northerners business coming lands kill , plunder devastate empire many relatives fought died confederacy single one fought died “ slavery ” matter fact , many despised slavery caused wages artificially low would pay decent wage could work done slaves ? ( one could look today ’ prison workers see idea work ) law applicable constitution yet constitutional reason lincoln ’ actions constitutional rationale south secede anyone breaking laws , lincoln , starting war invading lands constitutionally protected secede choice constitution ’ preamble significant ? lays rationale constitution chose one word highlight , lay claim word meaning man whose family built country fought died country hundreds years , explain “ posterity ” context means means genetic offspring means ancestors children children children also represents wife ’ family descendents adams presidents make claims anyone right speak current events intent erasing heritage , god , us make apologies many people come legally become citizens fine dandy product person coming post wwii germany ( marrying father stationed met ) american ’ “ german-american ” american , plain simple matter , welcome anyone willing live work become americans especially welcome white people counter influx races intentionally meant water white race majority cause discord racial tensions legally assimilate become mother become corrupt officials , , many cases , trace lineage founding country dead set destroying basis benefit ( actively hijacking ) , well , frankly , pisses people brought expectation assimilation fly flags , speak eign languages simply make easier eign little countries within borders expected acquiesce accommodate , way around expected ( ced ) pay free college health care ( ’ get luxuries ) expected lie prostrate allow intimidate us , steal us kill us expected sit back politically correct take away heritage honor expected believe “ professional historians ” outright lie perpetuate false memes brainwashed expected allow media false narratives directly opposed truth founder ’ ( ancestors ) dreams/goals nation expected allow lies destroy essence illegal infiltrators system-abusers take advantage , yet belittle us taking advantage expected simply sit back allow posterity suffer hands ungrateful government protected hijackers , want handout , taking advantage system family built well , hell h/t preamble us constitution @ vocabularycom follow @ buelahman buelahuh ? rub wrong way stroke right ? let know comments section email buelahman { } g l { dot } com reason actually liked post , click “ like ” button feel like someone else needs see ( want ruin someone ’ day ) , click share button bottom post heap upon undeserving soul sad thought may , may remotely possible us rednecks revolt please enough ( likely , glutton punishment ? ? ) , feel overwhelming desire subscribe via email subscription and/or rss feed buttons found right hand panel page ( may lord mercy soul ) comment policy please keep comments relevant topic multiple links automatically relegate comment spam section , keep mind post 1st time commenters must receive admin approval , free reign posts opinions meant foster comment , reporting , teaching study “ fair use doctrine ” sec 107 us code title 17 statement fact made implied ads appearing blog solely product advertiser necessarily reflect opinions buehlahman ’ revolt wordpresscom filed accountability , alabama , b ’ man ’ rants , b ’ man ’ rights watch , big media , cheats scoundrels , corruption , dissent , imperialism , liars , politics , real history , real state union , society , southeast usa , survival tagged lewrockwellcom , matt parrott , political correctness , posterity , preamble us constitution , southern heritage , occidental quarterly , thomas sowell , vocabularycom , walter williams source https//buelahmanwordpresscom/2015/07/15/whos-posterity-are-they-talking-about/",2018-01-25 16:17:44.789555,2018-02-02 01:19:41.756632,2018-02-02 01:19:41.756664,Who’s Posterity Are They Talking About?,B Mans Revolt,,[''],,"Political correctness, Walter Williams, Southern Heritage, Thomas Sowell, Preamble to the US Constitution, The Occidental Quarterly, vocabulary.com, Matt Parrott, LewRockwell.com, posterity",
122,122,20631,beforeitsnews.com,fake,http://beforeitsnews.com/india/2017/12/vice-president-attends-christmas-eve-celebration-says-preserve-our-culture-2450945.html,"vice president attends christmas eve celebration , says preserve culture headline bitcoin blockchain searches exceed trump ! blockchain stocks next ! vice-president india , mr venkaiah naidu addressing christmas celebration event organised catholic bishops ’ conference india ( cbci ) , new delhi december , 2017 religion personal , culture way life venkaiah naidu new delhi vice-president india , mr venkaiah naidu attended christmas celebration event organized catholic bishops ’ conference india ( cbci ) dec stating christmas reminds us live ideals values preached practiced jesus christ , mr venkaiah naidu said christmas festival love , joy sharing time renew commitment love serve families , communities society ; transparent dealings ; promote social economic inclusion ; promote lasting peace people different religions cultures promote sustainable development , added vice-president said every individual must revere his/her mother , mother tongue , birth place motherland mr venkaiah naidu said duty every indian preserve protect culture let clarify religion personal , culture way life , added lauding catholic community peace-loving community working every government , centre states , promote people ’ welfare , vice-president said catholic church india effectively contributing nation building process number ways “ aware , education important tool transmation society enlightenment empowerment education meant bring good qualities head heart individual instilling values compassion , morality ethics must help building character , enhancing capacity , promoting good conduct patriotism , ” vice-president said applauding social welfare activities chruch , mr venkaiah naidu said catholic church runs hospitals healthcare facilities remote areas country serves millions poor patients healthcare programmes catholic communities india along christian community whole assiduously engaged contributing share building new india , united strong , said mr venkaiah naidu said feast birthday jesus – christmas – season great joy celebrations christmas , christians express gratitude god , greet one another joy , peace exchange gifts christmas joyful celebration birthday jesus christ people world , irrespective caste , creed nationality , celebrate christmas great joy gaiety , added “ jesus ’ message meant seasons , cultures , religions nationalities fact , religions preach love , peace , brotherhood affection , ” said mr venkaiah naidu ( source pib/gr/typ/bin/uspa/wn/iaij )",2018-01-25 16:17:44.789555,2018-02-02 01:19:41.756632,2018-02-02 01:19:41.756664,"Vice President Attends Christmas Eve Celebration, Says Preserve Our Culture","Dpsp, Truth Endures Forever",,[''],,,
124,124,21037,beforeitsnews.com,fake,http://beforeitsnews.com/business/2015/04/4-principles-that-govern-successful-people-2696036.html,"4 principles govern successful people headline bitcoin blockchain searches exceed trump ! blockchain stocks next ! many would probably laugh asked last time mall looked directions truth many people frequent local shopping centers malls much could find way around blindfolds chances many locals never taken notice centralized , two-sided billboards display store locations advertisements next time billboards seen , pause take note bright red dot reads",2018-01-25 16:17:44.789555,2018-02-02 01:19:41.756632,2018-02-02 01:19:41.756664,4 Principles That Govern Successful People,,,[''],,,
134,134,22078,beforeitsnews.com,fake,http://beforeitsnews.com/marijuana-debate/2015/04/study-cbd-administration-enhances-skeletal-healing-2448374.html,"study cbd administration enhances skeletal healing % readers think story fact add two cents headline bitcoin blockchain searches exceed trump ! blockchain stocks next ! originally published blognormlorg administration non-psychotropic cannabinoid cannabidiol ( cbd ) leads improvement bone fracture healing , according preclinical data published online ahead print journal bone mineral research investigators hebrew university bone laboratory israel assessed ability cbd administration promote healing rats mid-femoral fractures researchers reported , “ cbd markedly enhanced biomechanical properties healing femora 8 weeks ” authors also evaluated administration thc cbd together , reported combined preparation “ advantageous ” cbd alone — indicating plant ’ potential bone-stimulating properties primarily specific cannabidiol concluded “ cbd alone sufficiently effective enhancing fracture healing … multiple experimental clinical trials portrayed cbd safe agent suggesting studies humans assess usefulness improving fracture healing ” researchers previously acknowledged endogenous cannabinoids stimulate bone mation inhibit bone loss , potentially paving way future use cannabinoid drugs combating osteoporosis source http//blognormlorg/2015/04/03/study-cbd-administration-enhances-skeletal-healing/",2018-01-25 16:17:44.789555,2018-02-02 01:19:41.756632,2018-02-02 01:19:41.756664,Study: CBD Administration Enhances Skeletal Healing,Norml Foundation,,[''],,,
136,136,22445,beforeitsnews.com,fake,http://beforeitsnews.com/u-s-politics/2016/11/teacher-tells-muslim-student-trump-is-going-to-deport-you-all-2512210.html,easily understand difference day christ day lord end times,2018-01-25 16:17:44.789555,2018-02-02 01:19:41.756632,2018-02-02 01:19:41.756664,Teacher Tells Muslim Student Trump &apos;Is Going To Deport You All&apos;,Shahzaib Elahi,,[''],,,
137,137,22530,beforeitsnews.com,fake,http://beforeitsnews.com/alternative/2016/10/urgent-msm-syria-lies-need-to-be-exposed-before-its-too-late-3422914.html,"headline bitcoin blockchain searches exceed trump ! blockchain stocks next ! videos earth transition – http//wwwearth-healcom/indexphp/videoshtml source corbettreport show notes https//wwwcorbettreportcom/ ? p=20107 world finds hurtling brink war , establishment mouthpiece puppet propaganda media leading charge time around lies defy description sick world would-be warmongers , child beheading terrorist scum heroes blood innocents spill covers hands mainstream media propagandists",2018-01-25 16:17:44.789555,2018-02-02 01:19:41.756632,2018-02-02 01:19:41.756664,MSM Syria Lies Need to Be Exposed…Before it’s Too Late,Earth Heal,,[''],,,
148,148,23396,beforeitsnews.com,fake,http://beforeitsnews.com/alternative/2014/01/2014-earth-changes-weather-fukushima-2866304.html,"2014 – earth changes – weather – fukushima headline bitcoin blockchain searches exceed trump ! blockchain stocks next ! 645 pm qin general see happening 2014 weather manipulation and/or weather wars ? way stop ? first thing hear head storm grandiose last see chess board…as side taking turns back th…it looks like playing chicken one another see saying ’ referring united states…i want say japan , feel like somehow interconnected china…russia starting become player kind behind technology main counties see involved regards weather 2014 , see northeastern part united states target focus ny hear phrase “ surrounding states collateral damage ” see bunch swirls map white indicating blizzard type storms , one another , focus ny getting reason imbalance weather receive attack causes inclimate weather , try counteract unseasonably warm weather conditions even though result may storms tornadoes , felt less severe inclimate weather , us good regulating severe seems full blast cold direction full blast hot direction see early summer around end may , going really bad storm southeast coast , clear florida south carolina , looks like bad hurricane blows right whole coast summer see big line fire…and looks western side illinois spans whole length state mind wants tell est fire , without map ’ sure washington state area keep seeing icefall , looks like big long icicles , looks like severe ice storm store area ask way “ stop ” looks would difficult , picture mind group people top tower , mob people beneath ground , way reach people tower ( weather manipulators ) , untouchable q ny focus ? ok getting lot reasons coming in…one older city vulnerable , ’ position , financial heartbeat country , see map us ny pulsating like heart really population dense , hardship really affects lot people q please tell us fukushima problems impact world hopefully enough people focus healing fukushima avoid major impact earth first thing see litter trash washing beaches…i also see lot seafoam first seems cool , people start put hands feet , coating feels like soap scum image big fishing boats pacific , getting lot garbage fishing nets seeing image someone boat spot looks like big school jellyfish , get close enough examine , like ton plastic bags like garbage floats “ schools ” get people become concerned consuming fish part pacific ocean , point lot people us ’ even buy also see orange dust air west coast , see vineyards calinia concerned dust grapes like killing grapes like dust comes clouds pacific , moving eastern direction see fukushima mainly affecting countries east mean water air tainted much diluted countries west fukushima , eastern countries higher effects radiation pollution q hi , wondering news red comet ? red comet ison ? yet come ? storms worst 40 yrs ok ask name , given name given picture see earth , comet ( “ red comet ’ ) sun perfect alignment right reason comet hard see directly front sun brightness sun blinds us getting phrase saying “ ’ given name given everything need know ” q regarding latest storm hit philippines ; man made storm purpose ? read water fueled car marketed , could one reasons weather attack ? see trying get phillippines join us , getting members government allied group , resisted see american guy suit trying put arm around philippine guy ’ shoulder , philippine guy totally resisted , american guy arrogance completely offended see two kids picking , one pokes says “ like ? ” , picks back says “ ” look retaliated want business us ( us ) , also get feeling regret remorse like went way far like shame embarrassment associated ask associated car , see big field full oil pumps working , mind answer related car 7 pm link audio source http//psychicfocusblogspotcom/2014/01/2014-earth-changes-weather-fukushimahtml",2018-01-25 16:17:44.789555,2018-02-02 01:19:41.756632,2018-02-02 01:19:41.756664,2014 – Earth Changes – Weather – Fukushima,Psychic Focus,,[''],,,
